poiID,poiName_og,poiName,poiTheme_og,poiTheme,source
F684,Torre_dei_Caponsacchi,Tower of the Caponsacchi,architetturescomparsedifirenze,lost architectures of Florence,Wikipedia
F175,Palazzo_Bombicci,Bombicci Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F147,Chiesa_di_San_Bartolomeo_(Firenze),Church of Saint Bartholomew (Florence),chiesescomparsedifirenze,churches disappeared from Florence,Wikipedia
F147,Chiesa_di_San_Bartolomeo_(Firenze),Church of Saint Bartholomew (Florence),chiesededicateasanbartolomeoapostolo,church dedicated to Saint Bartholomew the Apostle,Wikipedia
FIPOIHPC1000000942,San_Luca_(Giambologna),Saint Luke (by Giambologna),sculturediorsanmichele,sculptures of Orsanmichele,Wikipedia
FIPOIHPC1000000942,San_Luca_(Giambologna),Saint Luke (by Giambologna),sculturebronzee,bronze sculptures,Wikipedia
FIPOIHPC1000000942,San_Luca_(Giambologna),Saint Luke (by Giambologna),sculturesusanluca,Sculpture of Saint Luke,Wikipedia
FIPOIHPC1000000942,San_Luca_(Giambologna),Saint Luke (by Giambologna),operedigiambologna,works by Giambologna,Wikipedia
FIPOIHPC1000000943,Palazzo_Bombicci_Pontelli,Bombicci-Pontelli Palace,palazzidifirenze,Palaces of Florence,Wikipedia
FIPOIHPC1000000943,Palazzo_Bombicci_Pontelli,Bombicci-Pontelli Palace,residenzedeiguicciardini,Guicciardini Residences,Wikipedia
FIPOIHPC1000000941,San_Giovanni_Evangelista_(Baccio_da_Montelupo),Saint John the Evangelist (by Baccio da Montelupo),sculturediorsanmichele,sculptures of Orsanmichele,Wikipedia
FIPOIHPC1000000941,San_Giovanni_Evangelista_(Baccio_da_Montelupo),Saint John the Evangelist (by Baccio da Montelupo),sculturebronzee,bronze sculptures,Wikipedia
FIPOIHPC1000000941,San_Giovanni_Evangelista_(Baccio_da_Montelupo),Saint John the Evangelist (by Baccio da Montelupo),sculturesusangiovannievangelista,Sculptures of Saint John the Evangelist,Wikipedia
FIPOIHPC1000000887,Palazzo_Farinola,Farinola Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F800,Chiesa_di_Santa_Margherita_dei_Cerchi,Church of Saint Margaret of the Circles,chiesedifirenze,churches of Florence,Wikipedia
F800,Chiesa_di_Santa_Margherita_dei_Cerchi,Church of Saint Margaret of the Circles,chiesededicateasantamargheritadiantiochia,church dedicated to Saint Margaret of Antioch,Wikipedia
F120,Porta_della_Mandorla,Almond Gate,scultureafirenze,Florence sculptures,Wikipedia
F120,Porta_della_Mandorla,Almond Gate,sculturemarmoree,marble sculptures,Wikipedia
F120,Porta_della_Mandorla,Almond Gate,cattedraledisantamariadelfiore,Cathedral of Santa Maria del Fiore,Wikipedia
F120,Porta_della_Mandorla,Almond Gate,sculturedidonatello,Donatello sculptures,Wikipedia
F120,Porta_della_Mandorla,Almond Gate,sculturedinannidibanco,sculptures by Nanni di Banco,Wikipedia
FIPOIHPC1000000886,Via_del_Sole,Street of the Sun,stradedifirenze,streets of Florence,Wikipedia
FIPOIHPC1000000885,Via_della_Spada,Sword Street,stradedifirenze,Florence streets,Wikipedia
FIPOIHPC1000000846,Villa_Pagani,Pagani Villa,villedifirenze,Florentine villas,Wikipedia
F686,Via_degli_Speziali,Street of the Spice Merchants,stradedifirenze,streets of Florence,Wikipedia
FIPOIHPC1000000845,Casa_dello_Studente_(Firenze),Student House (Florence),palazzidifirenze,Florence Palaces,Wikipedia
FIPOIHPC1000000844,Piazza_Puccini,Piazza Puccini,piazzedifirenze,squares of Florence,Wikipedia
F637,Basilica_della_Santissima_Annunziata,Basilica of the Most Holy Annunciation,basilicadellasantissimaannunziata,Basilica of the Most Holy Annunciation,Wikipedia
F274,Via_dei_Ramaglianti,Street of the Bramble Gatherers,stradedifirenze,streets of Florence,Wikipedia
F701,Piazza_Santa_Croce,Saint Cross Square,piazzedifirenze,squares of Florence,Wikipedia
FIPOIHPC1000000889,Via_delle_Belle_Donne,Street of Beautiful Women,stradedifirenze,streets of Florence,Wikipedia
FIPOIHPC1000000842,Gazometro_di_Firenze,Florence Gasometer,archeologiaindustriale,industrial archaeology,Wikipedia
FIPOIHPC1000000842,Gazometro_di_Firenze,Florence Gasometer,architetturedifirenze,architecture of Florence,Wikipedia
FIPOIHPC1000000663,Chiesa_di_Santa_Maria_Regina_della_Pace,Church of Saint Mary Queen of Peace,chiesedifirenze,churches of Florence,Wikipedia
FIPOIHPC1000000663,Chiesa_di_Santa_Maria_Regina_della_Pace,Church of Saint Mary Queen of Peace,chiesededicateamariaregina,church dedicated to Saint Mary Queen,Wikipedia
FIPOIHPC1000000663,Chiesa_di_Santa_Maria_Regina_della_Pace,Church of Saint Mary Queen of Peace,chiesededicateasantamariadellapace,church dedicated to Saint Mary of Peace,Wikipedia
FIPOIHPC1000000662,Ospizio_di_Orbatello,Orbatello Hospice,ospedalistoricidifirenze,historic hospitals of Florence,Wikipedia
FIPOIHPC1000000661,Chiesa_di_Santa_Caterina_da_Siena_a_Coverciano,Church of Saint Catherine of Siena at Coverciano,chiesedifirenze,churches of Florence,Wikipedia
FIPOIHPC1000000661,Chiesa_di_Santa_Caterina_da_Siena_a_Coverciano,Church of Saint Catherine of Siena at Coverciano,chiesededicateasantacaterinadasiena,church dedicated to Saint Catherine of Siena,Wikipedia
FIPOIHPC1000000660,Chiesa_del_Santissimo_Crocifisso_(Firenze),Church of the Most Holy Crucifix (Florence),chiesedifirenze,churches of Florence,Wikipedia
F354,Palazzo_Zanchini-Corbinelli,Zanchini-Corbinelli Palace,palazzidifirenze,Florentine palaces,Wikipedia
F735,Palazzo_di_Ubaldino_Peruzzi,Palace of Ubaldino Peruzzi,palazzidifirenze,Palaces of Florence,Wikipedia
FIPOIHPC1000000665,Chiesa_dei_Santi_Antonio_e_Margherita,Church of Saints Anthony and Margaret,chiesedifirenze,churches of Florence,Wikipedia
FIPOIHPC1000000665,Chiesa_dei_Santi_Antonio_e_Margherita,Church of Saints Anthony and Margaret,chiesededicateasantamargheritadiantiochia,church dedicated to Saint Margaret of Antioch,Wikipedia
FIPOIHPC1000000665,Chiesa_dei_Santi_Antonio_e_Margherita,Church of Saints Anthony and Margaret,chiesededicateasant'antoniodipadova,church dedicated to Saint Anthony of Padua,Wikipedia
FIPOIHPC1000000664,Cimitero_Israelitico_(Firenze),Jewish Cemetery (Florence),cimiteridifirenze,cemeteries of Florence,Wikipedia
FIPOIHPC1000000664,Cimitero_Israelitico_(Firenze),Jewish Cemetery (Florence),cimiteriebraicid'italia,Jewish cemeteries of Italy,Wikipedia
F335,Chiesa_dei_Santi_Michele_e_Gaetano,Church of Saints Michael and Gaetan,chiesedifirenze,churches of Florence,Wikipedia
F335,Chiesa_dei_Santi_Michele_e_Gaetano,Church of Saints Michael and Gaetan,chieseteatine,Theatine church,Wikipedia
F335,Chiesa_dei_Santi_Michele_e_Gaetano,Church of Saints Michael and Gaetan,chiesededicateasangaetanodithiene,church dedicated to Saint Gaetano di Thiene,Wikipedia
F335,Chiesa_dei_Santi_Michele_e_Gaetano,Church of Saints Michael and Gaetan,chiesededicateasanmichelearcangelo,churches dedicated to Saint Michael Archangel,Wikipedia
F104,Opera_di_San_Giovanni,Works of Saint John,palazzidifirenze,Palaces of Florence,Wikipedia
F734,Borgo_dei_Greci,Village of the Greeks,stradedifirenze,streets of Florence,Wikipedia
F563,Chiesa_di_San_Giuseppe_(Firenze),Church of Saint Joseph (Florence),chiesededicateasangiuseppe,Churches dedicated to Saint Joseph,Wikipedia
F563,Chiesa_di_San_Giuseppe_(Firenze),Church of Saint Joseph (Florence),chiesedifirenze,churches of Florence,Wikipedia
F801,Chiesa_di_Santa_Margherita_in_Santa_Maria_de'_Ricci,Church of Saint Margaret in Santa Maria de' Ricci,chiesedifirenze,churches of Florence,Wikipedia
F801,Chiesa_di_Santa_Margherita_in_Santa_Maria_de'_Ricci,Church of Saint Margaret in Santa Maria de' Ricci,chiesededicateasantamargherita,church dedicated to Saint Margaret,Wikipedia
F510,Via_Palazzuolo,Palazzuolo Street,stradedifirenze,streets of Florence,Wikipedia
FIPOIHPC1000000709,Via_della_Colonna,Column Street,stradedifirenze,streets of Florence,Wikipedia
F799,Palagio_di_Parte_Guelfa,Palace of the Guelph Party,palazzidifirenze,Palaces of Florence,Wikipedia
F799,Palagio_di_Parte_Guelfa,Palace of the Guelph Party,architetturedifilippobrunelleschi,architectures by Filippo Brunelleschi,Wikipedia
F582,Borgo_San_Lorenzo_(via),Via Borgo San Lorenzo (street),stradedifirenze,streets of Florence,Wikipedia
F591,Via_Guelfa,Guelfa Street,stradedifirenze,streets of Florence,Wikipedia
FIPOIHPC1000000706,Via_Sant'Antonino,Via Sant'Antonino,stradedifirenze,streets of Florence,Wikipedia
F503,Borgo_Ognissanti,All Saints' Borough,stradedifirenze,streets of Florence,Wikipedia
F803,Chiesa_di_Santa_Maria_Vergine_della_Croce_al_Tempio,Church of Saint Mary Virgin of the Cross at the Temple,chiesedifirenze,churches of Florence,Wikipedia
F803,Chiesa_di_Santa_Maria_Vergine_della_Croce_al_Tempio,Church of Saint Mary Virgin of the Cross at the Temple,chiesesconsacratedifirenze,churches consecrated in Florence,Wikipedia
F803,Chiesa_di_Santa_Maria_Vergine_della_Croce_al_Tempio,Church of Saint Mary Virgin of the Cross at the Temple,edificidicultodedicatiamaria,buildings dedicated to Mary,Wikipedia
FIPOIHPC1000000701,Via_Panzani,Panzano Street,stradedifirenze,streets of Florence,Wikipedia
FIPOIHPC1000000702,Via_de'_Cerretani,Via de' Cerretani Street,stradedifirenze,streets of Florence,Wikipedia
FIPOIHPC1000000703,Palazzo_Del_Bembo,Palace of Bembo,palazzidifirenze,Palaces of Florence,Wikipedia
FIPOIHPC1000000027,Loggia_del_Mercato_Nuovo,New Market Loggia,loggedifirenze,Florence Loggia,Wikipedia
FIPOIHPC1000000677,Villa_Colletta,Villa Colletta,villedifirenze,Florentine villas,Wikipedia
FIPOIHPC1000000677,Villa_Colletta,Villa Colletta,residenzedeicapponi,residences of the Capponi family,Wikipedia
F774,Cimitero_degli_Inglesi,English Cemetery,cimiteridifirenze,cemeteries of Florence,Wikipedia
F774,Cimitero_degli_Inglesi,English Cemetery,cimiteridismessi,Dismembered Cemeteries,Wikipedia
F774,Cimitero_degli_Inglesi,English Cemetery,cimiterimonumentali,Monumental Cemeteries,Wikipedia
F712,Biblioteca_Nazionale_Centrale_di_Firenze,National Central Library of Florence,bibliotecanazionalecentraledifirenze,Florence National Central Library,Wikipedia
FIPOIHPC1000001019,Via_dei_Leoni,Street of the Lions,stradedifirenze,streets of Florence,Wikipedia
FIPOIHPC1000001013,Lungarno_Torrigiani,Torrigiani Lungarno,stradedifirenze,streets of Florence,Wikipedia
F304,Lungarno_Guicciardini,Guicciardini Waterfront,stradedifirenze,streets of Florence,Wikipedia
FIPOIHPC1000001011,Lungarno_Vespucci,Vespucci Lungarno,stradedifirenze,streets of Florence,Wikipedia
FIPOIHPC1000001010,Lungarno_Corsini,Corsini Lungarno,stradedifirenze,streets of Florence,Wikipedia
FIPOIHPC1000001017,Via_de'_Martelli,Via de' Martelli,stradedifirenze,streets of Florence,Wikipedia
F303,Palazzo_Medici-Soderini,Medici-Soderini Palace,palazzidifirenze,Palaces of Florence,Wikipedia
FIPOIHPC1000001015,Lungarno_Benvenuto_Cellini,Lungarno Benvenuto Cellini,stradedifirenze,streets of Florence,Wikipedia
F478,Lungarno_Serristori,Lungarno Serristori,stradedifirenze,streets of Florence,Wikipedia
F917,Ponte_Giovanni_da_Verrazzano,Giovanni da Verrazzano Bridge,pontidifirenze,bridges of Florence,Wikipedia
F281,Cappella_Corsini_di_Santo_Spirito,Corsini Chapel of Santo Spirito,cappelledifirenze,chapels of Florence,Wikipedia
F281,Cappella_Corsini_di_Santo_Spirito,Corsini Chapel of Santo Spirito,basilicadisantospirito(firenze),Basilica di Santo Spirito (Florence),Wikipedia
F915,Villa_Strozzi_al_Boschetto,Villa Strozzi at Boschetto,villedifirenze,Florentine villas,Wikipedia
F823,Teatro_della_Pergola,Pergola Theatre,teatridifirenze,theatres of Florence,Wikipedia
F823,Teatro_della_Pergola,Pergola Theatre,teatrid'opera,opera houses,Wikipedia
F619,Casino_Mediceo_di_San_Marco,Medici Casino of San Marco,palazzidifirenze,Florence palaces,Wikipedia
F619,Casino_Mediceo_di_San_Marco,Medici Casino of San Marco,residenzedeimedici,Medici residences,Wikipedia
F913,Palazzo_del_Circolo_dell'Unione,Palace of the Union Circle,palazzidifirenze,Palaces of Florence,Wikipedia
F555,Chiesa_di_San_Jacopo_in_Campo_Corbolini,Church of Saint James in Campo Corbolini,chiesedifirenze,churches of Florence,Wikipedia
F833,Palazzo_di_Gino_Capponi,Palace of Gino Capponi,palazzidifirenze,Palaces of Florence,Wikipedia
F833,Palazzo_di_Gino_Capponi,Palace of Gino Capponi,residenzedeicapponi,Capponi Residences,Wikipedia
F405,Palazzo_Accolti,Accolti Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F539,Palazzo_Venturi_Ginori,Venturi Ginori Palace,palazzidifirenze,Florentine Palaces,Wikipedia
F539,Palazzo_Venturi_Ginori,Venturi Ginori Palace,accademianeoplatonica,Neoplatonic Academy,Wikipedia
F918,Chiesa_di_San_Martino_a_Montughi,Church of Saint Martin at Montughi,chiesedifirenze,churches of Florence,Wikipedia
F918,Chiesa_di_San_Martino_a_Montughi,Church of Saint Martin at Montughi,chiesededicateasanmartinoditours,Church of Saint Martin at Montughi,Wikipedia
FIPOIHPC1000000838,Sede_de_La_Nazione,Seat of the Nation,palazzidifirenze,Palaces of Florence (Seat of the Nation),Wikipedia
F681,Chiesa_di_Sant'Andrea_(Firenze),Church of Saint Andrew (Florence),chiesescomparsedifirenze,churches disappeared from Florence,Wikipedia
F772,Villino_Ravazzini,Ravazzini Villa,palazzidifirenze,Florence palaces,Wikipedia
FIPOIHPC1000000837,Villino_Uzielli,Uzielli Villa,villedifirenze,Florentine villas,Wikipedia
FIPOIHPC1000000837,Villino_Uzielli,Uzielli Villa,palazzidifirenze,Florence palaces,Wikipedia
F426,Villa_Bayon,Villa Bayon,villedifirenze,Florentine villas,Wikipedia
FIPOIHPC1000000835,Villino_Galeotti-Flori,Galeotti-Flori Villa,villedifirenze,Florentine villas,Wikipedia
FIPOIHPC1000000835,Villino_Galeotti-Flori,Galeotti-Flori Villa,palazzidifirenze,Florence palaces,Wikipedia
FIPOIHPC1000000832,Edificio_ex-BICA,Former BICA Building,palazzidifirenze,Palaces of Florence,Wikipedia
F792,Chiesa_dei_Santi_Apostoli_(Firenze),Church of the Holy Apostles (Florence),chiesedifirenze,churches of Florence,Wikipedia
FIPOIHPC1000000830,Ex-stabilimento_FIAT_di_Novoli,Former FIAT plant of Novoli,architetturescomparsedifirenze,lost architectures of Florence,Wikipedia
FIPOIHPC1000000831,Teatro_della_Compagnia,Theatre of the Company,teatridifirenze,theatres of Florence,Wikipedia
FIPOIHPC1000000831,Teatro_della_Compagnia,Theatre of the Company,salecinematografichedifirenze,Florence Cinema Rooms,Wikipedia
F678,Via_Roma_(Firenze),Via Roma (Florence),stradedifirenze,streets of Florence,Wikipedia
FIPOIHPC1000000779,Palazzo_Ricasoli,Ricasoli Palace,palazzidifirenze,Florence palaces,Wikipedia
F548,Palazzo_dei_Congressi_(Firenze),Florence Congress Palace,firenzefiera,Florence Fairgrounds,Wikipedia
F548,Palazzo_dei_Congressi_(Firenze),Florence Congress Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F547,Palazzo_degli_Affari,Palace of Business,palazzidifirenze,Palaces of Business (Florence),Wikipedia
F547,Palazzo_degli_Affari,Palace of Business,firenzefiera,Florence Fairgrounds,Wikipedia
FIPOIHPC1000000498,Chiesa_dell'Immacolata_(Firenze),Church of the Immaculate Conception (Florence),chiesedifirenze,churches of Florence,Wikipedia
FIPOIHPC1000000498,Chiesa_dell'Immacolata_(Firenze),Church of the Immaculate Conception (Florence),chiesededicateamariaimmacolata,church dedicated to Mary Immaculate,Wikipedia
FIPOIHPC1000000499,Vicolo_del_Bigozzi,Alley of the Bigozzi,stradedifirenze,streets of Florence,Wikipedia
FIPOIHPC1000000876,Palazzo_di_Giustizia_(Firenze),Palace of Justice (Florence),palazzidifirenze,Palaces of Florence,Wikipedia
F647,Palazzo_Baldi,Baldi Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F660,Palazzetto_Del_Bianco,White Palace,palazzidifirenze,Palaces of Florence,Wikipedia
FIPOIHPC1000000495,Borgo_Allegri,Happy Village,stradedifirenze,Florence streets,Wikipedia
F343,Palazzo_Dudley,Dudley Palace,palazzidifirenze,Florence palaces,Wikipedia
FIPOIHPC1000000497,Sagrestia_di_Santa_Trinita,Sacristy of Santa Trinita,sagrestiedifirenze,sacristies of Florence,Wikipedia
FIPOIHPC1000000497,Sagrestia_di_Santa_Trinita,Sacristy of Santa Trinita,operedilorenzoghiberti,works by Lorenzo Ghiberti,Wikipedia
FIPOIHPC1000000497,Sagrestia_di_Santa_Trinita,Sacristy of Santa Trinita,basilicadisantatrinita(firenze),Basilica di Santa Trinita (Florence),Wikipedia
F230,Palazzo_Covoni,Covoni Palace,palazzidifirenze,Florence palaces,Wikipedia
F231,Palazzo_Da_Cintoia,Da Cintoia Palace,palazzidifirenze,Florentine palaces,Wikipedia
F661,Palazzo_Naldini,Naldini Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F669,Palazzo_Incontri,Meetings Palace,palazzidifirenze,Florence's Palaces,Wikipedia
F669,Palazzo_Incontri,Meetings Palace,sedibancariedifirenze,Florence banking headquarters,Wikipedia
F302,Palazzo_Rinuccini,Rinuccini Palace,palazzidifirenze,Florentine Palaces,Wikipedia
F263,Torre_dei_Fifanti,Tower of the Fifantis,torridifirenze,towers of Florence,Wikipedia
F263,Torre_dei_Fifanti,Tower of the Fifantis,campanili,bell towers,Wikipedia
F263,Torre_dei_Fifanti,Tower of the Fifantis,architettureromanichedifirenze,Romanesque architecture of Florence,Wikipedia
F261,Torre_dei_Nerli,Tower of the Nerli,torridifirenze,towers of Florence,Wikipedia
FIPOIHPC1000000794,Torre_degli_Alepri,Tower of the Alepri Family,torridifirenze,towers of Florence,Wikipedia
FIPOIHPC1000000793,Torre_dei_Ghiberti,Tower of the Ghiberti,torridifirenze,towers of Florence,Wikipedia
FIPOIHPC1000000792,Torre_di_via_Sant'Elisabetta,Tower of Via Sant'Elisabetta,torridifirenze,towers of Florence,Wikipedia
FIPOIHPC1000000791,Torre_in_via_de'_Cerretani,Tower on Via de' Cerretani Street,torridifirenze,towers of Florence,Wikipedia
F265,Torre_in_via_dello_Sprone,Tower on Via dello Sprone,torridifirenze,towers of Florence,Wikipedia
F729,Palazzo_Borgianni,Borgianni Palace,palazzidifirenze,Palaces of Florence,Wikipedia
F341,Palazzetto_Tornabuoni,Little Palace Tornabuoni,palazzidifirenze,Florentine Palaces,Wikipedia
F234,Museo_di_storia_della_scienza,Museum of the History of Science,museidiscienza,museum of science,GPT-4o
F317,Fontana_del_Carciofo,Fountain of the Artichoke,fontanedifirenze,Fountains of Florence,GPT-4o
F864,Piazza_della_Libertà,Liberty Square,piazzedifirenze,squares of Florence,GPT-4o
F397,Piazza_del_Carmine,Carmine Square,piazzedifirenze,squares of Florence,GPT-4o
F461,Casa_di_Galileo_(Firenze),Galileo's House (Florence),casemuseo,house museum,GPT-4o
F337,Loggia_di_San_Gaetano,Loggia of Saint Gaetanus,chiesededicateasangaetanodithiene,church dedicated to Saint Gaetanus Thienese,GPT-4o
FIPOIHPC1000000757,Scuola_Marescialli_e_Brigadieri_Carabinieri,School for Warrant Officers and Brigadiers of the Carabinieri,caserme,barracks,GPT-4o
F382,Ex_Spedale_dello_Spirito_Santo,Former Hospital of the Holy Spirit,ospedalidifirenze,Hospitals of Florence,GPT-4o
F593,Chiesa_di_San_Barnaba,Church of Saint Barnabas,chiesedifirenze,churches of Florence,GPT-4o
F145,Madonna_della_Rosa,Our Lady of the Rose,dipintidiandreadelsarto,paintings by Andrea del Sarto,GPT-4o
